#XYs, alpha=2.0
0.000000000000000000e+00,0.000000000000000000e+00,1.396092091559101023e-01
0.000000000000000000e+00,5.263157894736841813e-02,1.432189824508304787e-01
0.000000000000000000e+00,1.052631578947368363e-01,1.450629002739997064e-01
0.000000000000000000e+00,1.578947368421052544e-01,1.460991257728619375e-01
0.000000000000000000e+00,2.105263157894736725e-01,1.618663950005608809e-01
0.000000000000000000e+00,2.631578947368420907e-01,1.613362231981531059e-01
0.000000000000000000e+00,3.157894736842105088e-01,1.607578444334140377e-01
0.000000000000000000e+00,3.684210526315789269e-01,1.589790819354710005e-01
0.000000000000000000e+00,4.210526315789473450e-01,1.564422634171055981e-01
0.000000000000000000e+00,4.736842105263157632e-01,1.556072182608638221e-01
0.000000000000000000e+00,5.263157894736841813e-01,1.553330764719917934e-01
0.000000000000000000e+00,5.789473684210526550e-01,1.561039199795073718e-01
0.000000000000000000e+00,6.315789473684210176e-01,1.578918798337018981e-01
0.000000000000000000e+00,6.842105263157893802e-01,1.616024011113700032e-01
0.000000000000000000e+00,7.368421052631578538e-01,1.629134366440126158e-01
0.000000000000000000e+00,7.894736842105263275e-01,1.628775632068886481e-01
0.000000000000000000e+00,8.421052631578946901e-01,1.642306635658751790e-01
0.000000000000000000e+00,8.947368421052630527e-01,1.614237423884715972e-01
0.000000000000000000e+00,9.473684210526315264e-01,1.563980003007078567e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.471725800297571385e-01
5.263157894736841813e-02,0.000000000000000000e+00,1.388024821386490415e-01
5.263157894736841813e-02,5.263157894736841813e-02,1.374653591881775661e-01
5.263157894736841813e-02,1.052631578947368363e-01,1.439791168718833891e-01
5.263157894736841813e-02,1.578947368421052544e-01,1.472215780543659758e-01
5.263157894736841813e-02,2.105263157894736725e-01,1.622948999886716925e-01
5.263157894736841813e-02,2.631578947368420907e-01,1.609902031333954597e-01
5.263157894736841813e-02,3.157894736842105088e-01,1.598887831896271261e-01
5.263157894736841813e-02,3.684210526315789269e-01,1.583529352936141332e-01
5.263157894736841813e-02,4.210526315789473450e-01,1.573119618317366519e-01
5.263157894736841813e-02,4.736842105263157632e-01,1.567490678395997150e-01
5.263157894736841813e-02,5.263157894736841813e-01,1.562216653084515516e-01
5.263157894736841813e-02,5.789473684210526550e-01,1.557510353406032777e-01
5.263157894736841813e-02,6.315789473684210176e-01,1.596285781471697418e-01
5.263157894736841813e-02,6.842105263157893802e-01,1.606760647291081423e-01
5.263157894736841813e-02,7.368421052631578538e-01,1.580629097357564850e-01
5.263157894736841813e-02,7.894736842105263275e-01,1.563325515948136013e-01
5.263157894736841813e-02,8.421052631578946901e-01,1.606318535988451868e-01
5.263157894736841813e-02,8.947368421052630527e-01,1.586920170515920270e-01
5.263157894736841813e-02,9.473684210526315264e-01,1.562577606193051860e-01
5.263157894736841813e-02,1.000000000000000000e+00,1.497266552387702676e-01
1.052631578947368363e-01,0.000000000000000000e+00,1.412907183198342520e-01
1.052631578947368363e-01,5.263157894736841813e-02,1.391276097722702332e-01
1.052631578947368363e-01,1.052631578947368363e-01,1.403443111059274884e-01
1.052631578947368363e-01,1.578947368421052544e-01,1.489994953813143508e-01
1.052631578947368363e-01,2.105263157894736725e-01,1.519785597644460196e-01
