#aIMSE_Z, XY
0.000000000000000000e+00,0.000000000000000000e+00,2.928935258412328560e-02
0.000000000000000000e+00,2.040816326530612082e-02,2.923514119522160198e-02
0.000000000000000000e+00,4.081632653061224164e-02,2.918385762796755697e-02
0.000000000000000000e+00,6.122448979591836593e-02,2.913696717008760692e-02
0.000000000000000000e+00,8.163265306122448328e-02,2.909630283900025566e-02
0.000000000000000000e+00,1.020408163265306006e-01,2.906410814985404406e-02
0.000000000000000000e+00,1.224489795918367319e-01,2.904303482158426125e-02
0.000000000000000000e+00,1.428571428571428492e-01,2.903599742237821663e-02
0.000000000000000000e+00,1.632653061224489666e-01,2.904556088270637132e-02
0.000000000000000000e+00,1.836734693877550839e-01,2.907240850855543138e-02
0.000000000000000000e+00,2.040816326530612013e-01,2.911415828307733350e-02
0.000000000000000000e+00,2.244897959183673186e-01,2.916600747058491899e-02
0.000000000000000000e+00,2.448979591836734637e-01,2.922174807951231218e-02
0.000000000000000000e+00,2.653061224489795533e-01,2.927462217335140629e-02
0.000000000000000000e+00,2.857142857142856984e-01,2.931824968782028445e-02
0.000000000000000000e+00,3.061224489795917880e-01,2.934753295627052713e-02
0.000000000000000000e+00,3.265306122448979331e-01,2.935928240651513449e-02
0.000000000000000000e+00,3.469387755102040782e-01,2.935238066470048993e-02
0.000000000000000000e+00,3.673469387755101678e-01,2.932749117169341016e-02
0.000000000000000000e+00,3.877551020408163129e-01,2.928648106667561951e-02
0.000000000000000000e+00,4.081632653061224025e-01,2.923177936659451803e-02
0.000000000000000000e+00,4.285714285714285476e-01,2.916584100163586296e-02
0.000000000000000000e+00,4.489795918367346372e-01,2.909079660912632787e-02
0.000000000000000000e+00,4.693877551020407823e-01,2.900828766061791519e-02
0.000000000000000000e+00,4.897959183673469274e-01,2.891943806354887320e-02
0.000000000000000000e+00,5.102040816326530726e-01,2.882489875173053356e-02
0.000000000000000000e+00,5.306122448979591066e-01,2.872491112529772586e-02
0.000000000000000000e+00,5.510204081632652517e-01,2.861935402406735537e-02
0.000000000000000000e+00,5.714285714285713969e-01,2.850775752973887592e-02
0.000000000000000000e+00,5.918367346938775420e-01,2.838928649218698183e-02
0.000000000000000000e+00,6.122448979591835760e-01,2.826273787136167684e-02
0.000000000000000000e+00,6.326530612244897211e-01,2.812676173088486317e-02
0.000000000000000000e+00,6.530612244897958663e-01,2.798144708303327774e-02
0.000000000000000000e+00,6.734693877551020114e-01,2.783915060906120426e-02
0.000000000000000000e+00,6.938775510204081565e-01,2.781934872582049814e-02
0.000000000000000000e+00,7.142857142857141906e-01,2.909000756263593890e-02
0.000000000000000000e+00,7.346938775510203357e-01,2.956050330051989208e-02
0.000000000000000000e+00,7.551020408163264808e-01,2.817329302204452102e-02
0.000000000000000000e+00,7.755102040816326259e-01,2.744602877588887477e-02
0.000000000000000000e+00,7.959183673469386600e-01,2.695562027227298499e-02
0.000000000000000000e+00,8.163265306122448051e-01,2.657445099257513266e-02
0.000000000000000000e+00,8.367346938775509502e-01,2.626299197370425206e-02
0.000000000000000000e+00,8.571428571428570953e-01,2.600719456810857838e-02
0.000000000000000000e+00,8.775510204081632404e-01,2.580166815598475966e-02
0.000000000000000000e+00,8.979591836734692745e-01,2.564403617669950425e-02
0.000000000000000000e+00,9.183673469387754196e-01,2.553271313747013799e-02
0.000000000000000000e+00,9.387755102040815647e-01,2.546589054018528683e-02
0.000000000000000000e+00,9.591836734693877098e-01,2.544104649001147772e-02
0.000000000000000000e+00,9.795918367346938549e-01,2.545473039340444624e-02
0.000000000000000000e+00,1.000000000000000000e+00,2.550250707681494047e-02
2.040816326530612082e-02,0.000000000000000000e+00,2.926301335376508411e-02
2.040816326530612082e-02,2.040816326530612082e-02,2.920551024066254595e-02
2.040816326530612082e-02,4.081632653061224164e-02,2.915060221610814642e-02
2.040816326530612082e-02,6.122448979591836593e-02,2.909979624570781589e-02
2.040816326530612082e-02,8.163265306122448328e-02,2.905502628933249315e-02
2.040816326530612082e-02,1.020408163265306006e-01,2.901873385177157830e-02
2.040816326530612082e-02,1.224489795918367319e-01,2.899393227390877417e-02
2.040816326530612082e-02,1.428571428571428492e-01,2.898420627665549906e-02
2.040816326530612082e-02,1.632653061224489666e-01,2.899340724267814723e-02
2.040816326530612082e-02,1.836734693877550839e-01,2.902331787207036370e-02
2.040816326530612082e-02,2.040816326530612013e-01,2.907104455757174993e-02
2.040816326530612082e-02,2.244897959183673186e-01,2.913092490974443852e-02
2.040816326530612082e-02,2.448979591836734637e-01,2.919556686678648205e-02
2.040816326530612082e-02,2.653061224489795533e-01,2.925666127425420246e-02
2.040816326530612082e-02,2.857142857142856984e-01,2.930624653399934582e-02
2.040816326530612082e-02,3.061224489795917880e-01,2.933809647900240125e-02
2.040816326530612082e-02,3.265306122448979331e-01,2.934869460753379913e-02
2.040816326530612082e-02,3.469387755102040782e-01,2.933742769580607868e-02
2.040816326530612082e-02,3.673469387755101678e-01,2.930603245228772386e-02
2.040816326530612082e-02,3.877551020408163129e-01,2.925764328335771561e-02
2.040816326530612082e-02,4.081632653061224025e-01,2.919583748076021862e-02
2.040816326530612082e-02,4.285714285714285476e-01,2.912393143912941906e-02
2.040816326530612082e-02,4.489795918367346372e-01,2.904460665046822848e-02
2.040816326530612082e-02,4.693877551020407823e-01,2.895982060133568334e-02
2.040816326530612082e-02,4.897959183673469274e-01,2.887089865556547938e-02
2.040816326530612082e-02,5.102040816326530726e-01,2.877870187380657252e-02
2.040816326530612082e-02,5.306122448979591066e-01,2.868380098008966803e-02
2.040816326530612082e-02,5.510204081632652517e-01,2.858662854694263289e-02
