#aimse
0.000000000000000000e+00,0.000000000000000000e+00,2.701849438489387772e-02
0.000000000000000000e+00,2.040816326530612082e-02,2.678827856308475114e-02
0.000000000000000000e+00,4.081632653061224164e-02,2.657042414636869368e-02
0.000000000000000000e+00,6.122448979591836593e-02,2.636832772508620332e-02
0.000000000000000000e+00,8.163265306122448328e-02,2.618572665902375168e-02
0.000000000000000000e+00,1.020408163265306006e-01,2.602667581099923216e-02
0.000000000000000000e+00,1.224489795918367319e-01,2.589545940942814678e-02
0.000000000000000000e+00,1.428571428571428492e-01,2.579634035862692770e-02
0.000000000000000000e+00,1.632653061224489666e-01,2.573303518060081688e-02
0.000000000000000000e+00,1.836734693877550839e-01,2.570809858525242506e-02
0.000000000000000000e+00,2.040816326530612013e-01,2.572277576058640963e-02
0.000000000000000000e+00,2.244897959183673186e-01,2.577735823718161831e-02
0.000000000000000000e+00,2.448979591836734637e-01,2.587148977858945084e-02
0.000000000000000000e+00,2.653061224489795533e-01,2.600417979807615604e-02
0.000000000000000000e+00,2.857142857142856984e-01,2.617367721148173773e-02
0.000000000000000000e+00,3.061224489795917880e-01,2.637746093494779814e-02
0.000000000000000000e+00,3.265306122448979331e-01,2.661246104027097797e-02
0.000000000000000000e+00,3.469387755102040782e-01,2.687543045996286170e-02
0.000000000000000000e+00,3.673469387755101678e-01,2.716336854359721609e-02
0.000000000000000000e+00,3.877551020408163129e-01,2.747399273231020470e-02
0.000000000000000000e+00,4.081632653061224025e-01,2.780633323184056316e-02
0.000000000000000000e+00,4.285714285714285476e-01,2.816157283259286201e-02
0.000000000000000000e+00,4.489795918367346372e-01,2.854367359673423005e-02
0.000000000000000000e+00,4.693877551020407823e-01,2.895746168803999682e-02
0.000000000000000000e+00,4.897959183673469274e-01,2.941168212310354968e-02
0.000000000000000000e+00,5.102040816326530726e-01,2.992521710458254797e-02
0.000000000000000000e+00,5.306122448979591066e-01,3.053243219817748308e-02
0.000000000000000000e+00,5.510204081632652517e-01,3.127943945902875167e-02
0.000000000000000000e+00,5.714285714285713969e-01,3.217042130580521214e-02
0.000000000000000000e+00,5.918367346938775420e-01,3.301605769833651505e-02
0.000000000000000000e+00,6.122448979591835760e-01,3.343308710041913850e-02
0.000000000000000000e+00,6.326530612244897211e-01,3.332528774951399458e-02
0.000000000000000000e+00,6.530612244897958663e-01,3.297527671737117416e-02
0.000000000000000000e+00,6.734693877551020114e-01,3.261360652091788853e-02
0.000000000000000000e+00,6.938775510204081565e-01,3.231348163546406138e-02
0.000000000000000000e+00,7.142857142857141906e-01,3.207893300115245705e-02
0.000000000000000000e+00,7.346938775510203357e-01,3.189865316983113430e-02
0.000000000000000000e+00,7.551020408163264808e-01,3.176195974067556882e-02
0.000000000000000000e+00,7.755102040816326259e-01,3.166170403252505094e-02
0.000000000000000000e+00,7.959183673469386600e-01,3.159401941954074339e-02
0.000000000000000000e+00,8.163265306122448051e-01,3.155738783849083157e-02
0.000000000000000000e+00,8.367346938775509502e-01,3.155156055188004099e-02
0.000000000000000000e+00,8.571428571428570953e-01,3.157614388431353308e-02
